,,
رقم الصنف,اسم الصف,الوحدة
3005,بايسن علب صغير 185 مل,حبة
300500,حليب المراعي طازج كامل الدسم 1.4 لتر,حبة
300501,زبادي كامل الدسم المراعي 500مل,حبة
300502,زبادي المراعي كامل - قليل الدسم 170جم,حبة
300503,قشطة المراعي طازجة 100جم,حبة
300504,حليب المراعي دبل شوكلاتة 200مل,حبة
300505,عصير المراعي 200 منوع,حبة
300506,عصير المراعي 300مل منوع,حبة
300507,عصير ااطفال المراعي منوع 180مل,حبة
300508,عصير المراعي 140مل منوع,حبة
300509,عصير تفاح المراعي 1.4 لتر,حبة
300510,عصير المانجو والعنب المراعي 1.4 لتر,حبة
300511,عصير الفواكة المشكلة المراعي 1.4 لتر,حبة
300512,عصير المانجو والفواكة المشكلة المراعي 1.4 لتر,حبة
300514,مياة رخاء 330مل شد 20,حبة
300516,مياة اوبي 600مل شد 30,حبة
300517,مياة نوفا 1.5 لتر *12,حبة
300518,مياة فيفي 1.5لتر,حبة
300519,مياة سكاي 5 لتر *2,حبة
300523,لبن المراعي حجم عائلي جالون 2.85 لتر,حبة
300524,بروتين شراب الزبادي المراعي 250مل منوع,حبة
300525,حليب المراعي عائلي جالون 2.85لتر,حبة
300526,فيتال زبادي المراعي بطبقة الفواكة140جم,حبة
300528,جبن موزاريلا المراعي كيس 180جم,حبة
300529,حليب المراعي مبخر علب 170جم *96,حبة
300530,مشروب ايس تي ليبتون 320مل نكهات منوعة,حبة
300531,حليب السعودية بالشوكلاتة 200مل *18,حبة
300532,مياة اكوا 200مل,حبة
300533,قهوة لونا مثلجة منوع علب 240مل*24,حبة
300535,كريم كراميل المراعي100جم شد 72,حبة
300538,عصير المراعي كوكتيل فواكة 1.4لتر,حبة
300539,ايسكريم المراعي عائلي 900مل*6 (شوكلاتة-فانيلا-فراولة),حبة
300540,حليب المراعي طويل الاجل 150نكهات منوع مل*18,حبة
300541,حليب المراعي فيتامين أ و د سادة 200مل*18,حبة
300541,حليب المراعي فيتامين أ و د سادة 200مل*18,حبة
300544,ايسكريم المراعي ستك فان عود 90مل * 16,حبة
300545,ايسكريم المراعي ساندويتش 100مل,حبة
300546,ايس كريم كواليتي نصف لتر نكهات منوعة,حبة
300549,ايسكريم المراعي كون فانيلا + شوكلاتة120مل,حبة
300551,حليب المراعي قليل الدسم 1 لتر *12,حبة
300552,عصير المراعي برتقال الفواكة المشكلة 200مل *18,حبة
300553, لبن كامل الدسم 2.85 لتر نادك رقم 28,حبة
300554,لبن كامل الدسم 1.75لتر نادك رقم 31,حبة
300555,لبن كامل الدسم 800مل نادك رقم 51,حبة
300556,لبن كامل الدسم 180مل نادك رقم 76   رقم 52,حبة
300558,حليب كامل الدسم 1.75لتر نادك رقم 215,حبة
300559,حليب كامل الدسم 2.85لتر نادك رقم 219,حبة
300560,زبادي كامل الدسم 170جم نادك رقم 431 نادك رقم 434,حبة
300561,قشطة طازجة 100جم نادك رقم 441,حبة
300562,عصير البرتقال 100% نادك رقم 1144,حبة
300563,نكتار مانجو مشكل 1.3 لتر نادك رقم 1146,حبة
300564,لبنة كاملة الدسم 180جم نادك رقم 1448,حبة
300565,حليب كامل الدسم 1 لتر *12نادك رقم 522 رقم 509,حبة
300567,حليب كامل الدسم 800مل نادك رقم 216,حبة
300573,زبادي قليل الدسم 170جم نادك رقم 432 + رقم 435,حبة
300575,نكتار فراولة مشكل 180 مل نادك رقم 1153,حبة
300576,شبية جبن فيتا 250 جم نادك رقم 1214,حبة
300580,جبنة فيتا المراعي كاملة الدسم 200جم,حبة
300581,ايسكريم المراعي ميني فانيلا 128مل*10,حبة
300582,مياة بيرير 12*750مل,حبة
300583,مياة معدنية بيرير 200مل*24,حبة
300585,عصير المراعي مانجو 200مل باكت *18,حبة
300586,لبن عيران 1.75 لتر نادك رقم 103,حبة
300588,حليب بالفواكة منوع200مل نادك رقم 282 + رقم 284 + رقم 998,حبة
300589,عصير تفاح 1.3 لتر نادك رقم 1148,حبة
300590,نكتار الفراولة مع الفواكة المشكلة 1.3لتر نادك رقم 1152,حبة
300591,نكتار الفواكة المشكلة 1.3 لتر نادك رقم 1154,حبة
300592,نكتار فواكة مشكلة مع 8 فيتامينات 180مل نادك رقم 1159,حبة
300593,حليب كامل الدسم باكت 125مل*18 نادك رقم 1541,حبة
300594,حليب فانيلا باكت 125مل *18 نادك رقم 1545,حبة
300595,لبن بالفراولة 180 مل * 24 نادك رقم 81,حبة
300596,قارورة مياة 4 جالون برادات ابيض,حبة
300597,نكتار توت مشكل 1.3 لتر نادك رقم 1150,حبة
300599,حليب كي دي دي بالشوكلاتة 18*180مل,حبة
3006,حليب بوني 250 ملي,حبة
300600,فوسيراب نكهات منوعة لتحضير الحلويات 6*700مل,حبة
300601,حليب شوكلاتة 125 مل *18 نادك رقم 1543,حبة
300602,مياة معدنية فوارة بيرير علب 300مل*24,حبة
300602,مياة معدنية فوارة بيرير علب 300مل*24,حبة
300603,بيرير مشروب طاقة انرجيز 250مل*24,حبة
300604,مياة فوس غازية  عادي 375مل*24,حبة
300605,مياة فوس غازية نكهات منوع 375مل*12,حبة
300606,حليب بالفراولة 360 مل نادك رقم 296,حبة
300607,مياة ينابيع شقراء 5 لتر شرينك *4,حبة
300608,مياة زمزم 5 لتر,حبة
300609,نكتار مانجو مشكل 180مل نادك رقم 1174 رقم 1147,حبة
300610,نكتار فواكه مشكلة مع 8 فيتامينات 1.3 لتر نادك رقم 1158,حبة
300611,مشروب كينزا 320 مل منوع *24 حبة,حبة
300612,حليب بالموز 125مل نادك رقم 1542,حبة
300614,لبن عيران منوع 225مل نادك رقم 107 رقم 106,حبة
300615,نكتار فواكة مشكلة180مل نادك رقم 1155 رقم 1145,حبة
300616,حليب نادك كامل الدسم طويل الاجل 200مل رقم 537,حبة
300618,كواليتي سوينقر منوع12*12,حبة
300619,مياه رخا 24*200مل,حبة
300620,مشروب كينزا تفاح ونعناع 30*250مل,حبة
300623,زبادي طازج المراعي بعده نكهات 150جم,حبة
300624,جبنة المراعي مربعات 432جم,حبة
300626,حليب كامل الدسم 200 مل نادك رقم 246,حبة
300628,نكتار ليمون ونعناع 1.3لتر نادك رقم 1160,حبة
300631,كينزا مياه غازية 30*250مل,حبة
300633,مياه ريفا 200مل شد48,حبة
300634,مياه ريفا 330مل شد40,حبة
300635,مياه ريفا 600مل شد30,حبة
300636,نكتار كيوي وليمون ونعناع بدون سكر 1.3 لتر رقم 1162,حبة
300637,ريتا ليمونتا موهيتو 24*250مل,حبة
300638,ريتا منوع زجاج 24*275مل,حبة
300639,مشروب غازي ريتا جيمي30*240مل,حبة
300640,جبنة فيتا 450جم نادك رقم 606 رقم 605,حبة
300641,حليب فراولة نادك18*185مل رقم 1539 رقم 1538,حبة
300643,عصير مانجو الفواكه المراعي ط ج 1*18*180مل,حبة
300644,بيبسي دايت زجاج 24*250مل,حبة
300645,كوكا كولا زجاج زيرو 24*250مل,حبة
300646,شراب راوخ تفاح 24*355مل,حبة
300647,كوكاكولا علبة 24*320مل,حبة
300648,فارمز سليكت انناس 2 المراعي,حبة
300649,لبن طازج كامل الدسم 1.4لتر المراعي,حبة
300650,عصير برتقاال 18*125مل نادك رقم 1287,حبة
300651,كوالتي كولفي زعفران,حبة
300652,مياة صحتك شد24*200مل,حبة
300653,فيمتو زجاج زيرو 12*710مل,حبة
300654,شراب تفاح طويل الاجل نادك 18*125مل رقم 1286,حبة
300655,عصير رمان طازج 1.3 لتر نادك رقم 1170,حبة
300655,عصير رمان طازج 1.3 لتر نادك رقم 1170,حبة
300656,حليب غني بالفراولة المراعي 18*200مل المراعي,حبة
300657,حليب الربيع صغير 185 مل *18,حبة
280445,فكس فابوراب كبير 100جرام,حبة
313131,فرشة اسنان سنسوداين ناعم,حبة
313132,ابو فاس صغير ******,حبة
20039,سكر الاسرة 1كجم,كيلو
20040,سكر الاسره 2 ك,كيلو
21012,سكر اصابع ابيض,حبة
21049,خل رنا اسود24*180مل,حبة
21115,سكر  اصابع بني,حبة
21139,سكر 10كغ خشن,كيس*10ك
21145,حليب مركز ممتاز 1*48*170جم,حبة
21150,سكر خشن 5 كجم,كيس *5ك
26001,حليب بودره انكور 25كغ,كيلو
26011,ملح طعام القصب خشن اكياس,حبة
26012,ملح طعام ناعم 4*4 كجم,حبة
28013,معجون طماطم ريفوني 6*8*135جم,حبة
280146,دبس التمر عصار 400جرام,حبة
280150,ارز صنوايت 2 كجم شد 10,حبة
280151,ارز صنوايت مصري 5 كجم شد6,كيس *5ك
280152,تانج اناناس 6*2 كجم,علبة
280171,دبس تمر كنوز القصيم صغير 350 جرام *24,حبة
280175,دقيق كويتي 1 كجم شد 10,حبة
280187,ارز ابو كاس 5 كجم شد 8,كيس *5ك
280224,ارز ابو كاس 10 كجم شد 4,كيس*10ك
280227,ارز الوليمة 40 كجم,كيس* 40
280229,سكر الاسرة ناعم 10 كجم,كيس*10ك
280231,عسل سدر  يمني درجة اولى,كيلو
280243,ارز الشعلان 10 كجم كيس شد4,كيس*10ك
280252,ارز العائلة 5 كجم كيس شد 8,كيس *5ك
280256,ارز الشعلان بنجابي 10 كجم,كيس*10
280259,تمر هندي 500 جم,علبة500جم
280259,تمر هندي 500 جم,علبة500جم
280265,حلاوة طحينية الجميل سادة 12*500جرام,حبة
280271,سكر الاسرة ناعم 5 كجم,كيس*5ك
280272,طحينة القصيم عصار 300 جرام,حبة
280274,ارز الشعلان 5كجم * 8,كيس*5ك
280279,ورق عنب تاتكو زجاج,حبة
28034,خل رنا  ابيض صناعي 12*474مل,حبة
280422,برشوت زيت جوز الهند زجاج صغير 200 ملي,حبة
280456,خل تفاح براج 473 مل *12,حبة
280460,معجون طماطم السعودية 48*135جرام,حبة
280462,فيمتو مركز زجاجة 710 ملي *12,حبة
280488,ماجي اصلي مرق دجاج  18باكت 30حبه *18جرام,حبة
28057,ملح طبيعي علب 24*700جرام,حبة
280587,ارز العائلة 10 كجم شد 4,كيس*10ك
280618,حلاوة طحينية الجميل بالفستق 12*500جرام,حبة
280634,سكر بني فوستر سيسي 1 كيلو *24,كيس
280638,ماجي مكعبات دجاج مرقه 24*24*18جرام,علبة
28067,زيت جوز الهند بكر 500 ملم 12 حبه,حبة
280854,ارز ابو كاس 3 كجم شد 10,كيس
280856,ارز ابو بنت 1 كجم *12,حبة
280884,سكر  ناعم فوستر سيس بارد 500جم *24,حبة
280915,حلاوة طحينة الفول السوداني خلود 850 جم *12,كيس
280916,ارز باب الهند 4*10كيلو,كيس*10ك
280917,ارز باب الهند 5 كيلو شد 8,كيس *5ك
280927,ارز ابيض بنجابي عنبر دار خولان شد 40كجم,كيس*10ك
32,مافن حبيبات الشوكولاتة بيتي كويكر 500 جم *12,حبة
32002,نكهة الفانيلا سيزون جامبو 12*28مل,حبة
32004,مايونز جودي كبير12*946جم,حبة
32005,مايونز قودي صغير 12*237مل,حبة
32006,دقيق الرز فيجاي بوتو ابيض12*1كجم,حبة
32007,جبنة مثلثات كابتن نادك 4+1فري رقم 1270,حبة
32009,شبية جبنه كريم 240جم نادك رقم 1201,حبة
32010,خبز,كيس
32011,ارز دار خولان بسمتي سيلا ذهبي 1121 درجة اولى 4*10كجم,كيس*10ك
32012,ارز دار خولان 1121 بسمتي كريمي سيلا درجة اولى 4*10كجم,كيس*10ك
32013,جبنة المراعي بطعم الكريمة 900جم,حبة
32014,سكر بني 500 جم فلة دعزاز,حبة
32015,فونتي فتات الخبز 24*500جم,حبة
32016,كاتشب هاينز 10*570جم,حبة
32018,مكرونة نونغشيم شين راميو 8*5*120جم,حبة
32019,مكرونة نون غشيم شين راميو كوب 75جم,حبة
32020,بيض طازج مقاس M,حبة
32021,فاصوليا الهناء حمراء 24*400جم,حبة
320917,شرائح جبنة 200جم عرض 3+1 رقم 1623,حبة
320917,شرائح جبنة 200جم عرض 3+1 رقم 1623,حبة
